Date,Franchise,City,Product,Sales,Profit
01-Feb-21,B2,Banglore,Earl Grey,201,84
01-Mar-21,B2,Banglore,Earl Grey,224,104
01-Apr-21,B2,Banglore,Earl Grey,245,146
01-May-21,B2,Banglore,Earl Grey,150,84
01-Jun-21,B2,Banglore,Earl Grey,611,273
01-Jul-21,B2,Banglore,Earl Grey,73,-14
01-Aug-21,B2,Banglore,Earl Grey,201,11
01-Sep-21,B2,Banglore,Earl Grey,510,220
01-Oct-21,B2,Banglore,Earl Grey,235,106
01-Nov-21,B2,Banglore,Earl Grey,92,14
01-Dec-21,B2,Banglore,Earl Grey,168,75
01-Jan-22,B2,Banglore,Earl Grey,145,50
01-Feb-22,B2,Banglore,Earl Grey,201,88
01-Mar-22,B2,Banglore,Earl Grey,220,105
01-Apr-22,B2,Banglore,Earl Grey,259,156
01-May-22,B2,Banglore,Earl Grey,201,119
01-Jun-22,B2,Banglore,Earl Grey,569,251
01-Jul-22,B2,Banglore,Earl Grey,72,-10
01-Aug-22,B2,Banglore,Earl Grey,165,4
01-Sep-22,B2,Banglore,Earl Grey,487,211
01-Oct-22,B2,Banglore,Earl Grey,213,92
01-Nov-22,B2,Banglore,Earl Grey,87,13
01-Dec-22,B2,Banglore,Earl Grey,146,61
01-Jan-23,B2,Banglore,Earl Grey,144,47
01-Feb-23,B2,Banglore,Earl Grey,192,79
01-Mar-23,B2,Banglore,Earl Grey,228,110
01-Apr-23,B2,Banglore,Earl Grey,227,135
01-May-23,B2,Banglore,Earl Grey,211,125
01-Jun-23,B2,Banglore,Earl Grey,582,260
01-Jul-23,B2,Banglore,Earl Grey,80,-4
01-Aug-23,B2,Banglore,Earl Grey,160,1
01-Sep-23,B2,Banglore,Earl Grey,509,220
01-Oct-23,B2,Banglore,Earl Grey,224,101
01-Nov-23,B2,Banglore,Earl Grey,91,15
01-Dec-23,B2,Banglore,Earl Grey,137,56
01-Jan-24,B2,Banglore,Earl Grey,147,50
01-Feb-24,B2,Banglore,Earl Grey,181,73
01-Mar-24,B2,Banglore,Earl Grey,285,144
01-Apr-24,B2,Banglore,Earl Grey,238,141
01-May-24,B2,Banglore,Earl Grey,211,123
01-Jun-24,B2,Banglore,Earl Grey,616,276
01-Jul-24,B2,Banglore,Earl Grey,69,-13
01-Aug-24,B2,Banglore,Earl Grey,160,1
01-Sep-24,B2,Banglore,Earl Grey,509,221
01-Oct-24,B2,Banglore,Earl Grey,237,108
01-Nov-24,B2,Banglore,Earl Grey,94,16
01-Dec-24,B2,Banglore,Earl Grey,121,45
01-Jan-25,B2,Banglore,Earl Grey,121,37
01-Feb-25,B2,Banglore,Earl Grey,159,61
01-Mar-25,B2,Banglore,Earl Grey,271,139
01-Apr-25,B2,Banglore,Earl Grey,254,153
01-May-25,B2,Banglore,Earl Grey,208,123
01-Jun-25,B2,Banglore,Earl Grey,584,262
01-Jul-25,B2,Banglore,Earl Grey,75,-6
01-Aug-25,B2,Banglore,Earl Grey,153,3
01-Sep-25,B2,Banglore,Earl Grey,516,226
01-Oct-25,B2,Banglore,Earl Grey,233,109
01-Nov-25,B2,Banglore,Earl Grey,91,19
01-Dec-25,B2,Banglore,Earl Grey,109,37
01-Jan-26,B2,Banglore,Earl Grey,116,37
01-Feb-26,B2,Banglore,Earl Grey,134,46
01-Mar-26,B2,Banglore,Earl Grey,279,145
01-Apr-26,B2,Banglore,Earl Grey,274,167
01-May-26,B2,Banglore,Earl Grey,228,135
01-Jun-26,B2,Banglore,Earl Grey,598,272
01-Jul-26,B2,Banglore,Earl Grey,77,-4
01-Aug-26,B2,Banglore,Earl Grey,127,-3
01-Sep-26,B2,Banglore,Earl Grey,516,228
01-Oct-26,B2,Banglore,Earl Grey,276,138
01-Nov-26,B2,Banglore,Earl Grey,95,19
01-Dec-26,B2,Banglore,Earl Grey,98,33
01-Jan-21,H1,Hyderabad,Earl Grey,108,32
01-Feb-21,H1,Hyderabad,Earl Grey,130,43
01-Mar-21,H1,Hyderabad,Earl Grey,333,177
01-Apr-21,H1,Hyderabad,Earl Grey,254,153
01-May-21,H1,Hyderabad,Earl Grey,228,135
01-Jun-21,H1,Hyderabad,Earl Grey,597,272
01-Jul-21,H1,Hyderabad,Earl Grey,88,1
01-Aug-21,H1,Hyderabad,Earl Grey,112,-8
01-Sep-21,H1,Hyderabad,Earl Grey,527,232
01-Oct-21,H1,Hyderabad,Earl Grey,283,144
01-Nov-21,H1,Hyderabad,Earl Grey,102,23
01-Dec-21,H1,Hyderabad,Earl Grey,89,28
01-Jan-22,H1,Hyderabad,Earl Grey,90,22
01-Feb-22,H1,Hyderabad,Earl Grey,130,41
01-Mar-22,H1,Hyderabad,Earl Grey,275,142
01-Apr-22,H1,Hyderabad,Earl Grey,298,184
01-May-22,H1,Hyderabad,Earl Grey,243,145
01-Jun-22,H1,Hyderabad,Earl Grey,626,286
01-Jul-22,H1,Hyderabad,Earl Grey,64,-12
01-Aug-22,H1,Hyderabad,Earl Grey,104,-10
01-Sep-22,H1,Hyderabad,Earl Grey,527,230
01-Oct-22,H1,Hyderabad,Earl Grey,283,144
01-Nov-22,H1,Hyderabad,Earl Grey,104,26
01-Dec-22,H1,Hyderabad,Earl Grey,89,28
01-Jan-23,H1,Hyderabad,Earl Grey,120,37
01-Feb-23,H1,Hyderabad,Earl Grey,160,59
01-Mar-23,H1,Hyderabad,Earl Grey,245,120
01-Apr-23,H1,Hyderabad,Earl Grey,322,197
01-May-23,H1,Hyderabad,Earl Grey,212,125
01-Jun-23,H1,Hyderabad,Earl Grey,716,331
01-Jul-23,H1,Hyderabad,Earl Grey,58,-18
01-Aug-23,H1,Hyderabad,Earl Grey,159,3
01-Sep-23,H1,Hyderabad,Earl Grey,531,232
01-Oct-23,H1,Hyderabad,Earl Grey,265,129
01-Nov-23,H1,Hyderabad,Earl Grey,97,18
01-Dec-23,H1,Hyderabad,Earl Grey,120,46
01-Jan-24,H1,Hyderabad,Earl Grey,126,40
01-Feb-24,H1,Hyderabad,Earl Grey,194,82
01-Mar-24,H1,Hyderabad,Earl Grey,232,113
01-Apr-24,H1,Hyderabad,Earl Grey,322,199
01-May-24,H1,Hyderabad,Earl Grey,199,117
01-Jun-24,H1,Hyderabad,Earl Grey,604,272
01-Jul-24,H1,Hyderabad,Earl Grey,60,-16
01-Aug-24,H1,Hyderabad,Earl Grey,153,0
01-Sep-24,H1,Hyderabad,Earl Grey,509,221
01-Oct-24,H1,Hyderabad,Earl Grey,218,95
01-Nov-24,H1,Hyderabad,Earl Grey,98,21
01-Dec-24,H1,Hyderabad,Earl Grey,120,46
01-Jan-25,H1,Hyderabad,Earl Grey,133,43
01-Feb-25,H1,Hyderabad,Earl Grey,201,88
01-Mar-25,H1,Hyderabad,Earl Grey,261,132
01-Apr-25,H1,Hyderabad,Earl Grey,309,188
01-May-25,H1,Hyderabad,Earl Grey,131,70
01-Jun-25,H1,Hyderabad,Earl Grey,581,257
01-Jul-25,H1,Hyderabad,Earl Grey,81,-4
01-Aug-25,H1,Hyderabad,Earl Grey,157,3
01-Sep-25,H1,Hyderabad,Earl Grey,451,190
01-Oct-25,H1,Hyderabad,Earl Grey,210,92
01-Nov-25,H1,Hyderabad,Earl Grey,87,13
01-Dec-25,H1,Hyderabad,Earl Grey,128,50
01-Jan-26,H1,Hyderabad,Earl Grey,124,39
01-Feb-26,H1,Hyderabad,Earl Grey,179,70
01-Mar-26,H1,Hyderabad,Earl Grey,341,180
01-Apr-26,H1,Hyderabad,Earl Grey,322,197
01-May-26,H1,Hyderabad,Earl Grey,142,79
01-Jun-26,H1,Hyderabad,Earl Grey,697,321
01-Jul-26,H1,Hyderabad,Earl Grey,48,-24
01-Aug-26,H1,Hyderabad,Earl Grey,140,-4
01-Sep-26,H1,Hyderabad,Earl Grey,534,233
01-Oct-26,H1,Hyderabad,Earl Grey,236,108
01-Nov-26,H1,Hyderabad,Earl Grey,95,18
01-Dec-26,H1,Hyderabad,Earl Grey,113,42
01-Jan-21,M2,Mumbai,Earl Grey,192,76
01-Feb-21,M2,Mumbai,Earl Grey,83,42
01-Mar-21,M2,Mumbai,Earl Grey,130,-12
01-Apr-21,M2,Mumbai,Earl Grey,94,45
01-May-21,M2,Mumbai,Earl Grey,68,7
01-Jun-21,M2,Mumbai,Earl Grey,121,47
01-Jul-21,M2,Mumbai,Earl Grey,196,56
01-Aug-21,M2,Mumbai,Earl Grey,239,24
01-Sep-21,M2,Mumbai,Earl Grey,224,131
01-Oct-21,M2,Mumbai,Earl Grey,332,181
01-Nov-21,M2,Mumbai,Earl Grey,119,-9
01-Dec-21,M2,Mumbai,Earl Grey,341,181
01-Jan-22,M2,Mumbai,Earl Grey,106,45
01-Feb-22,M2,Mumbai,Earl Grey,205,-221
01-Mar-22,M2,Mumbai,Earl Grey,26,-1
01-Apr-22,M2,Mumbai,Earl Grey,148,53
01-May-22,M2,Mumbai,Earl Grey,208,85
01-Jun-22,M2,Mumbai,Earl Grey,91,46
01-Jul-22,M2,Mumbai,Earl Grey,171,24
01-Aug-22,M2,Mumbai,Earl Grey,87,42
01-Sep-22,M2,Mumbai,Earl Grey,74,12
01-Oct-22,M2,Mumbai,Earl Grey,108,37
01-Nov-22,M2,Mumbai,Earl Grey,163,39
01-Dec-22,M2,Mumbai,Earl Grey,266,30
01-Jan-23,M2,Mumbai,Earl Grey,82,-4
01-Feb-23,M2,Mumbai,Earl Grey,189,50
01-Mar-23,M2,Mumbai,Earl Grey,72,9
01-Apr-23,M2,Mumbai,Earl Grey,245,25
01-May-23,M2,Mumbai,Earl Grey,391,178
01-Jun-23,M2,Mumbai,Earl Grey,218,108
01-Jul-23,M2,Mumbai,Earl Grey,121,34
01-Aug-23,M2,Mumbai,Earl Grey,127,70
01-Sep-23,M2,Mumbai,Earl Grey,133,-6
01-Oct-23,M2,Mumbai,Earl Grey,98,40
01-Nov-23,M2,Mumbai,Earl Grey,94,45
01-Dec-23,M2,Mumbai,Earl Grey,129,19
01-Jan-24,M2,Mumbai,Earl Grey,132,22
01-Feb-24,M2,Mumbai,Earl Grey,614,303
01-Mar-24,M2,Mumbai,Earl Grey,121,46
01-Apr-24,M2,Mumbai,Earl Grey,522,258
01-May-24,M2,Mumbai,Earl Grey,296,159
01-Jun-24,M2,Mumbai,Earl Grey,130,-13
01-Jul-24,M2,Mumbai,Earl Grey,83,40
01-Aug-24,M2,Mumbai,Earl Grey,196,56
01-Sep-24,M2,Mumbai,Earl Grey,79,-6
01-Oct-24,M2,Mumbai,Earl Grey,196,56
01-Nov-24,M2,Mumbai,Earl Grey,68,7
01-Dec-24,M2,Mumbai,Earl Grey,239,22
01-Jan-25,M2,Mumbai,Earl Grey,439,205
01-Feb-25,M2,Mumbai,Earl Grey,213,104
01-Mar-25,M2,Mumbai,Earl Grey,116,30
01-Apr-25,M2,Mumbai,Earl Grey,123,65
01-May-25,M2,Mumbai,Earl Grey,119,-9
01-Jun-25,M2,Mumbai,Earl Grey,106,43
01-Jul-25,M2,Mumbai,Earl Grey,87,43
01-Aug-25,M2,Mumbai,Earl Grey,155,34
01-Sep-25,M2,Mumbai,Earl Grey,110,10
01-Oct-25,M2,Mumbai,Earl Grey,796,459
01-Nov-25,M2,Mumbai,Earl Grey,108,36
01-Dec-25,M2,Mumbai,Earl Grey,559,279
01-Jan-26,M2,Mumbai,Earl Grey,332,183
01-Feb-26,M2,Mumbai,Earl Grey,171,24
01-Mar-26,M2,Mumbai,Earl Grey,91,45
01-Apr-26,M2,Mumbai,Earl Grey,163,40
01-May-26,M2,Mumbai,Earl Grey,94,3
01-Jun-26,M2,Mumbai,Earl Grey,163,39
01-Jul-26,M2,Mumbai,Earl Grey,74,10
01-Aug-26,M2,Mumbai,Earl Grey,266,30
01-Sep-26,M2,Mumbai,Earl Grey,569,288
01-Oct-26,M2,Mumbai,Earl Grey,197,98
01-Nov-26,M2,Mumbai,Earl Grey,130,42
01-Dec-26,M2,Mumbai,Earl Grey,128,68
01-Jan-21,M1,Mumbai,Green Tea,100,30
01-Feb-21,M1,Mumbai,Green Tea,81,28
01-Mar-21,M1,Mumbai,Green Tea,80,29
01-Apr-21,M1,Mumbai,Green Tea,134,54
01-May-21,M1,Mumbai,Green Tea,180,54
01-Jun-21,M1,Mumbai,Green Tea,76,-4
01-Jul-21,M1,Mumbai,Green Tea,94,35
01-Aug-21,M1,Mumbai,Green Tea,43,11
01-Sep-21,M1,Mumbai,Green Tea,17,-354
01-Oct-21,M1,Mumbai,Green Tea,200,67
01-Nov-21,M1,Mumbai,Green Tea,65,-9
01-Dec-21,M1,Mumbai,Green Tea,180,8
01-Jan-22,M1,Mumbai,Green Tea,100,30
01-Feb-22,M1,Mumbai,Green Tea,115,44
01-Mar-22,M1,Mumbai,Green Tea,56,17
01-Apr-22,M1,Mumbai,Green Tea,189,79
01-May-22,M1,Mumbai,Green Tea,189,58
01-Jun-22,M1,Mumbai,Green Tea,74,-4
01-Jul-22,M1,Mumbai,Green Tea,66,21
01-Aug-22,M1,Mumbai,Green Tea,43,32
01-Sep-22,M1,Mumbai,Green Tea,23,-342
01-Oct-22,M1,Mumbai,Green Tea,206,71
01-Nov-22,M1,Mumbai,Green Tea,68,-6
01-Dec-22,M1,Mumbai,Green Tea,155,3
01-Jan-23,M1,Mumbai,Green Tea,98,29
01-Feb-23,M1,Mumbai,Green Tea,121,47
01-Mar-23,M1,Mumbai,Green Tea,53,15
01-Apr-23,M1,Mumbai,Green Tea,198,83
01-May-23,M1,Mumbai,Green Tea,180,54
01-Jun-23,M1,Mumbai,Green Tea,75,-4
01-Jul-23,M1,Mumbai,Green Tea,62,18
01-Aug-23,M1,Mumbai,Green Tea,43,32
01-Sep-23,M1,Mumbai,Green Tea,32,-340
01-Oct-23,M1,Mumbai,Green Tea,214,74
01-Nov-23,M1,Mumbai,Green Tea,75,-4
01-Dec-23,M1,Mumbai,Green Tea,150,0
01-Jan-24,M1,Mumbai,Green Tea,106,32
01-Feb-24,M1,Mumbai,Green Tea,121,47
01-Mar-24,M1,Mumbai,Green Tea,53,16
01-Apr-24,M1,Mumbai,Green Tea,198,83
01-May-24,M1,Mumbai,Green Tea,170,48
01-Jun-24,M1,Mumbai,Green Tea,79,-2
01-Jul-24,M1,Mumbai,Green Tea,62,18
01-Aug-24,M1,Mumbai,Green Tea,43,32
01-Sep-24,M1,Mumbai,Green Tea,26,-365
01-Oct-24,M1,Mumbai,Green Tea,267,98
01-Nov-24,M1,Mumbai,Green Tea,65,-8
01-Dec-24,M1,Mumbai,Green Tea,150,0
01-Jan-25,M1,Mumbai,Green Tea,99,30
01-Feb-25,M1,Mumbai,Green Tea,130,52
01-Mar-25,M1,Mumbai,Green Tea,49,12
01-Apr-25,M1,Mumbai,Green Tea,210,89
01-May-25,M1,Mumbai,Green Tea,160,43
01-Jun-25,M1,Mumbai,Green Tea,81,-2
01-Jul-25,M1,Mumbai,Green Tea,57,17
01-Aug-25,M1,Mumbai,Green Tea,43,32
01-Sep-25,M1,Mumbai,Green Tea,18,-380
01-Oct-25,M1,Mumbai,Green Tea,273,101
01-Nov-25,M1,Mumbai,Green Tea,76,-3
01-Dec-25,M1,Mumbai,Green Tea,154,2
01-Jan-26,M1,Mumbai,Green Tea,99,29
01-Feb-26,M1,Mumbai,Green Tea,144,58
01-Mar-26,M1,Mumbai,Green Tea,44,10
01-Apr-26,M1,Mumbai,Green Tea,230,99
01-May-26,M1,Mumbai,Green Tea,135,32
01-Jun-26,M1,Mumbai,Green Tea,82,0
01-Jul-26,M1,Mumbai,Green Tea,51,15
01-Aug-26,M1,Mumbai,Green Tea,43,32
01-Sep-26,M1,Mumbai,Green Tea,37,-369
01-Oct-26,M1,Mumbai,Green Tea,282,105
01-Nov-26,M1,Mumbai,Green Tea,78,-3
01-Dec-26,M1,Mumbai,Green Tea,128,-3
01-Jan-21,M2,Mumbai,Green Tea,94,27
01-Feb-21,M2,Mumbai,Green Tea,144,58
01-Mar-21,M2,Mumbai,Green Tea,44,9
01-Apr-21,M2,Mumbai,Green Tea,230,98
01-May-21,M2,Mumbai,Green Tea,131,30
01-Jun-21,M2,Mumbai,Green Tea,82,0
01-Jul-21,M2,Mumbai,Green Tea,51,15
01-Aug-21,M2,Mumbai,Green Tea,43,31
01-Sep-21,M2,Mumbai,Green Tea,27,-378
01-Oct-21,M2,Mumbai,Green Tea,336,129
01-Nov-21,M2,Mumbai,Green Tea,89,1
01-Dec-21,M2,Mumbai,Green Tea,113,-5
01-Jan-22,M2,Mumbai,Green Tea,155,53
01-Feb-22,M2,Mumbai,Green Tea,154,63
01-Mar-22,M2,Mumbai,Green Tea,41,9
01-Apr-22,M2,Mumbai,Green Tea,245,105
01-May-22,M2,Mumbai,Green Tea,131,30
01-Jun-22,M2,Mumbai,Green Tea,86,1
01-Jul-22,M2,Mumbai,Green Tea,47,12
01-Aug-22,M2,Mumbai,Green Tea,43,31
01-Sep-22,M2,Mumbai,Green Tea,21,-404
01-Oct-22,M2,Mumbai,Green Tea,277,102
01-Nov-22,M2,Mumbai,Green Tea,65,-9
01-Dec-22,M2,Mumbai,Green Tea,105,-8
01-Jan-23,M2,Mumbai,Green Tea,140,47
01-Feb-23,M2,Mumbai,Green Tea,126,49
01-Mar-23,M2,Mumbai,Green Tea,50,13
01-Apr-23,M2,Mumbai,Green Tea,199,84
01-May-23,M2,Mumbai,Green Tea,150,39
01-Jun-23,M2,Mumbai,Green Tea,91,2
01-Jul-23,M2,Mumbai,Green Tea,57,17
01-Aug-23,M2,Mumbai,Green Tea,43,31
01-Sep-23,M2,Mumbai,Green Tea,19,-430
01-Oct-23,M2,Mumbai,Green Tea,230,81
01-Nov-23,M2,Mumbai,Green Tea,54,-13
01-Dec-23,M2,Mumbai,Green Tea,149,2
01-Jan-24,M2,Mumbai,Green Tea,205,74
01-Feb-24,M2,Mumbai,Green Tea,118,46
01-Mar-24,M2,Mumbai,Green Tea,53,15
01-Apr-24,M2,Mumbai,Green Tea,187,78
01-May-24,M2,Mumbai,Green Tea,182,56
01-Jun-24,M2,Mumbai,Green Tea,77,-3
01-Jul-24,M2,Mumbai,Green Tea,60,18
01-Aug-24,M2,Mumbai,Green Tea,43,32
01-Sep-24,M2,Mumbai,Green Tea,21,-363
01-Oct-24,M2,Mumbai,Green Tea,218,76
01-Nov-24,M2,Mumbai,Green Tea,56,-12
01-Dec-24,M2,Mumbai,Green Tea,144,0
01-Jan-25,M2,Mumbai,Green Tea,200,70
01-Feb-25,M2,Mumbai,Green Tea,78,28
01-Mar-25,M2,Mumbai,Green Tea,80,29
01-Apr-25,M2,Mumbai,Green Tea,123,47
01-May-25,M2,Mumbai,Green Tea,189,59
01-Jun-25,M2,Mumbai,Green Tea,74,-4
01-Jul-25,M2,Mumbai,Green Tea,90,33
01-Aug-25,M2,Mumbai,Green Tea,43,32
01-Sep-25,M2,Mumbai,Green Tea,32,-340
01-Oct-25,M2,Mumbai,Green Tea,245,89
01-Nov-25,M2,Mumbai,Green Tea,76,-3
01-Dec-25,M2,Mumbai,Green Tea,147,1
01-Jan-26,M2,Mumbai,Green Tea,185,66
01-Feb-26,M2,Mumbai,Green Tea,85,30
01-Mar-26,M2,Mumbai,Green Tea,73,25
01-Apr-26,M2,Mumbai,Green Tea,133,52
01-May-26,M2,Mumbai,Green Tea,168,47
01-Jun-26,M2,Mumbai,Green Tea,88,2
01-Jul-26,M2,Mumbai,Green Tea,82,28
01-Aug-26,M2,Mumbai,Green Tea,43,32
01-Sep-26,M2,Mumbai,Green Tea,31,-408
01-Oct-26,M2,Mumbai,Green Tea,320,121
01-Nov-26,M2,Mumbai,Green Tea,45,-15
01-Dec-26,M2,Mumbai,Green Tea,131,-3
01-Jan-21,B2,Banglore,Green Tea,112,47
01-Feb-21,B2,Banglore,Green Tea,91,44
01-Mar-21,B2,Banglore,Green Tea,90,45
01-Apr-21,B2,Banglore,Green Tea,150,84
01-May-21,B2,Banglore,Green Tea,201,84
01-Jun-21,B2,Banglore,Green Tea,85,-6
01-Jul-21,B2,Banglore,Green Tea,105,55
01-Aug-21,B2,Banglore,Green Tea,48,17
01-Sep-21,B2,Banglore,Green Tea,19,-552
01-Oct-21,B2,Banglore,Green Tea,224,104
01-Nov-21,B2,Banglore,Green Tea,73,-14
01-Dec-21,B2,Banglore,Green Tea,201,12
01-Jan-22,B2,Banglore,Green Tea,107,45
01-Feb-22,B2,Banglore,Green Tea,123,65
01-Mar-22,B2,Banglore,Green Tea,60,25
01-Apr-22,B2,Banglore,Green Tea,201,117
01-May-22,B2,Banglore,Green Tea,201,86
01-Jun-22,B2,Banglore,Green Tea,79,-6
01-Jul-22,B2,Banglore,Green Tea,70,31
01-Aug-22,B2,Banglore,Green Tea,46,47
01-Sep-22,B2,Banglore,Green Tea,25,-508
01-Oct-22,B2,Banglore,Green Tea,220,105
01-Nov-22,B2,Banglore,Green Tea,72,-9
01-Dec-22,B2,Banglore,Green Tea,165,4
01-Jan-23,B2,Banglore,Green Tea,104,43
01-Feb-23,B2,Banglore,Green Tea,129,70
01-Mar-23,B2,Banglore,Green Tea,56,22
01-Apr-23,B2,Banglore,Green Tea,211,123
01-May-23,B2,Banglore,Green Tea,192,80
01-Jun-23,B2,Banglore,Green Tea,80,-6
01-Jul-23,B2,Banglore,Green Tea,66,27
01-Aug-23,B2,Banglore,Green Tea,46,47
01-Sep-23,B2,Banglore,Green Tea,34,-505
01-Oct-23,B2,Banglore,Green Tea,228,110
01-Nov-23,B2,Banglore,Green Tea,80,-6
01-Dec-23,B2,Banglore,Green Tea,160,0
01-Jan-24,B2,Banglore,Green Tea,113,47
01-Feb-24,B2,Banglore,Green Tea,129,70
01-Mar-24,B2,Banglore,Green Tea,56,24
01-Apr-24,B2,Banglore,Green Tea,211,123
01-May-24,B2,Banglore,Green Tea,181,71
01-Jun-24,B2,Banglore,Green Tea,84,-3
01-Jul-24,B2,Banglore,Green Tea,66,27
01-Aug-24,B2,Banglore,Green Tea,46,47
01-Sep-24,B2,Banglore,Green Tea,28,-542
01-Oct-24,B2,Banglore,Green Tea,285,145
01-Nov-24,B2,Banglore,Green Tea,69,-12
01-Dec-24,B2,Banglore,Green Tea,160,0
01-Jan-25,B2,Banglore,Green Tea,98,41
01-Feb-25,B2,Banglore,Green Tea,129,72
01-Mar-25,B2,Banglore,Green Tea,49,17
01-Apr-25,B2,Banglore,Green Tea,208,123
01-May-25,B2,Banglore,Green Tea,159,59
01-Jun-25,B2,Banglore,Green Tea,80,-3
01-Jul-25,B2,Banglore,Green Tea,56,23
01-Aug-25,B2,Banglore,Green Tea,43,44
01-Sep-25,B2,Banglore,Green Tea,18,-524
01-Oct-25,B2,Banglore,Green Tea,271,139
01-Nov-25,B2,Banglore,Green Tea,75,-4
01-Dec-25,B2,Banglore,Green Tea,153,3
01-Jan-26,B2,Banglore,Green Tea,98,40
01-Feb-26,B2,Banglore,Green Tea,143,80
01-Mar-26,B2,Banglore,Green Tea,44,14
01-Apr-26,B2,Banglore,Green Tea,228,137
01-May-26,B2,Banglore,Green Tea,134,44
01-Jun-26,B2,Banglore,Green Tea,81,0
01-Jul-26,B2,Banglore,Green Tea,51,21
01-Aug-26,B2,Banglore,Green Tea,43,44
01-Sep-26,B2,Banglore,Green Tea,37,-509
01-Oct-26,B2,Banglore,Green Tea,279,145
01-Nov-26,B2,Banglore,Green Tea,77,-4
01-Dec-26,B2,Banglore,Green Tea,127,-4
01-Jan-21,H1,Hyderabad,Green Tea,93,37
01-Feb-21,H1,Hyderabad,Green Tea,143,80
01-Mar-21,H1,Hyderabad,Green Tea,44,12
01-Apr-21,H1,Hyderabad,Green Tea,228,135
01-May-21,H1,Hyderabad,Green Tea,130,41
01-Jun-21,H1,Hyderabad,Green Tea,81,0
01-Jul-21,H1,Hyderabad,Green Tea,51,21
01-Aug-21,H1,Hyderabad,Green Tea,43,43
01-Sep-21,H1,Hyderabad,Green Tea,27,-522
01-Oct-21,H1,Hyderabad,Green Tea,333,178
01-Nov-21,H1,Hyderabad,Green Tea,88,1
01-Dec-21,H1,Hyderabad,Green Tea,112,-7
01-Jan-22,H1,Hyderabad,Green Tea,154,73
01-Feb-22,H1,Hyderabad,Green Tea,153,87
01-Mar-22,H1,Hyderabad,Green Tea,41,12
01-Apr-22,H1,Hyderabad,Green Tea,243,145
01-May-22,H1,Hyderabad,Green Tea,130,41
01-Jun-22,H1,Hyderabad,Green Tea,85,1
01-Jul-22,H1,Hyderabad,Green Tea,47,17
01-Aug-22,H1,Hyderabad,Green Tea,43,43
01-Sep-22,H1,Hyderabad,Green Tea,21,-558
01-Oct-22,H1,Hyderabad,Green Tea,275,141
01-Nov-22,H1,Hyderabad,Green Tea,64,-12
01-Dec-22,H1,Hyderabad,Green Tea,104,-11
01-Jan-23,H1,Hyderabad,Green Tea,149,70
01-Feb-23,H1,Hyderabad,Green Tea,134,73
01-Mar-23,H1,Hyderabad,Green Tea,53,19
01-Apr-23,H1,Hyderabad,Green Tea,212,125
01-May-23,H1,Hyderabad,Green Tea,160,58
01-Jun-23,H1,Hyderabad,Green Tea,97,3
01-Jul-23,H1,Hyderabad,Green Tea,61,25
01-Aug-23,H1,Hyderabad,Green Tea,46,46
01-Sep-23,H1,Hyderabad,Green Tea,20,-638
01-Oct-23,H1,Hyderabad,Green Tea,245,120
01-Nov-23,H1,Hyderabad,Green Tea,58,-19
01-Dec-23,H1,Hyderabad,Green Tea,159,3
01-Jan-24,H1,Hyderabad,Green Tea,218,110
01-Feb-24,H1,Hyderabad,Green Tea,126,68
01-Mar-24,H1,Hyderabad,Green Tea,56,22
01-Apr-24,H1,Hyderabad,Green Tea,199,116
01-May-24,H1,Hyderabad,Green Tea,194,83
01-Jun-24,H1,Hyderabad,Green Tea,82,-4
01-Jul-24,H1,Hyderabad,Green Tea,64,27
01-Aug-24,H1,Hyderabad,Green Tea,46,47
01-Sep-24,H1,Hyderabad,Green Tea,22,-539
01-Oct-24,H1,Hyderabad,Green Tea,232,113
01-Nov-24,H1,Hyderabad,Green Tea,60,-18
01-Dec-24,H1,Hyderabad,Green Tea,153,0
01-Jan-25,H1,Hyderabad,Green Tea,213,104
01-Feb-25,H1,Hyderabad,Green Tea,83,42
01-Mar-25,H1,Hyderabad,Green Tea,85,43
01-Apr-25,H1,Hyderabad,Green Tea,131,70
01-May-25,H1,Hyderabad,Green Tea,201,88
01-Jun-25,H1,Hyderabad,Green Tea,79,-6
01-Jul-25,H1,Hyderabad,Green Tea,96,49
01-Aug-25,H1,Hyderabad,Green Tea,46,47
01-Sep-25,H1,Hyderabad,Green Tea,34,-505
01-Oct-25,H1,Hyderabad,Green Tea,261,132
01-Nov-25,H1,Hyderabad,Green Tea,81,-4
01-Dec-25,H1,Hyderabad,Green Tea,157,1
01-Jan-26,H1,Hyderabad,Green Tea,197,98
01-Feb-26,H1,Hyderabad,Green Tea,91,45
01-Mar-26,H1,Hyderabad,Green Tea,78,37
01-Apr-26,H1,Hyderabad,Green Tea,142,77
01-May-26,H1,Hyderabad,Green Tea,179,70
01-Jun-26,H1,Hyderabad,Green Tea,94,3
01-Jul-26,H1,Hyderabad,Green Tea,87,42
01-Aug-26,H1,Hyderabad,Green Tea,46,47
01-Sep-26,H1,Hyderabad,Green Tea,33,-605
01-Oct-26,H1,Hyderabad,Green Tea,341,180
01-Nov-26,H1,Hyderabad,Green Tea,48,-22
01-Dec-26,H1,Hyderabad,Green Tea,140,-4
01-Jan-21,M3,Mumbai,Green Tea,121,36
01-Feb-21,M3,Mumbai,Green Tea,127,70
01-Mar-21,M3,Mumbai,Green Tea,121,34
01-Apr-21,M3,Mumbai,Green Tea,218,110
01-May-21,M3,Mumbai,Green Tea,82,-3
01-Jun-21,M3,Mumbai,Green Tea,153,31
